district,farm_size_acres,variety,soil_type,irrigation_type,seasonal_rainfall_mm,fertilizer_kg_per_acre,previous_yield_kg_per_acre,pest_disease_level,yield_kg_per_acre
Anuradhapura,2.802457693015869,Hybrid_A,Sandy,Canal,732.9302581922996,15.263568511982953,2987.274105056215,None,2876.2238904539945
Anuradhapura,3.270713559253849,Hybrid_A,Loam,Tank,784.7873929540641,68.15380898965232,2874.3479747521296,Low,3520.3508893161916
Anuradhapura,2.881398889183963,Hybrid_B,Sandy,Tank,1281.5124907779896,102.72872394490263,2553.1470055366876,Medium,4300.0
Anuradhapura,2.3694674749525655,Hybrid_A,Sandy,Tank,1272.5010312019497,73.33681008763088,3005.185907679511,Low,4249.254280580944
Anuradhapura,1.6845772431823625,Hybrid_A,Loam,Rainfed,1247.9748360397653,87.43269086714616,3237.6976087319604,Low,4300.0
Anuradhapura,3.3426478773348545,Hybrid_A,Sandy,Tank,685.0106946763865,57.71904825126923,2978.4793877190255,Low,3146.9505314119288
Anuradhapura,1.8239302896235592,Hybrid_A,Loam,Tank,1174.020501295589,56.21801360465621,2939.6079226664688,High,3838.22516102129
Anuradhapura,2.0623298523096327,OPV_Local,Loam,Rainfed,902.6961947389391,80.79851576084477,2767.0119058288874,High,3199.752925221045
Anuradhapura,1.5150597295682058,Hybrid_A,Clay,Tank,1406.6310060541218,57.69412199544518,2740.3135908551026,Low,4300.0
Anuradhapura,1.8889046469817252,Hybrid_B,Loam,Canal,1270.679020510373,45.80675625640448,2929.8137980252363,Low,4300.0
Anuradhapura,0.3,Hybrid_A,Sandy,Canal,1058.3274403863502,72.40324483563654,3462.6256736400155,Medium,4239.280801221666
Anuradhapura,1.8050343898889025,Hybrid_A,Loam,Tank,1156.7249091348324,78.87993898610142,2799.3375778065274,Low,4300.0
Anuradhapura,1.9988207886600913,Hybrid_B,Clay,Canal,1097.2808243684956,66.67973182917699,2651.376843061963,Low,3708.96919892613
Anuradhapura,2.212108016218251,OPV_Local,Clay,Rainfed,966.8859880411665,86.49081657021986,2820.8897368273383,Low,3563.440479713652
Anuradhapura,1.533111421168701,Hybrid_B,Loam,Tank,1010.0245223629106,85.69536546146676,2556.3358362211725,Low,3951.5232246853525
Anuradhapura,0.46220036677313425,OPV_Local,Loam,Tank,1323.6746492786488,73.89108504326674,2865.389348661993,Low,4300.0
Anuradhapura,0.9036527268409867,Hybrid_A,Sandy,Rainfed,1286.0481583909302,79.65022817016211,2403.152298695218,Low,3871.2881500614276
Anuradhapura,1.6490965279871512,Hybrid_A,Clay,Tank,906.2902761333709,78.27090260883102,2417.4094290106536,Low,3381.254065559503
Anuradhapura,1.8546347651160728,Hybrid_A,Loam,Rainfed,1050.8101691709114,74.00582849121949,2979.24728083683,None,3886.8009290977798
Anuradhapura,3.509768230597041,Hybrid_A,Clay,Tube well,973.3609273510137,40.927721235217774,2352.610824521459,High,3204.6518788472235
Anuradhapura,2.652066286250764,Hybrid_A,Sandy,Tank,1050.103481554332,92.8959137610207,2783.658056457374,None,4060.096293721491
Anuradhapura,0.5866864421452056,Hybrid_B,Sandy,Tube well,1121.1778192040094,45.91492876387288,2635.9793506295873,Low,3684.270496528093
Anuradhapura,2.840119363110947,Hybrid_B,Loam,Rainfed,976.9703244498536,81.2542216274841,2973.481373986378,Medium,3715.4585816118047
Anuradhapura,1.8862233060929412,Hybrid_A,Clay,Rainfed,640.6737983037119,60.404988578997234,2903.8491168319665,Medium,2924.460207405786
Anuradhapura,1.5837826158366142,Hybrid_A,Clay,Rainfed,1486.0852757623932,85.2399006125709,2286.8811914503863,Low,4300.0
Anuradhapura,0.9712301649069071,Hybrid_A,Sandy,Tank,526.1936015800356,60.81067153357567,3136.9113927582835,Low,2892.443364812942
Anuradhapura,2.553358088284585,Hybrid_A,Clay,Tube well,932.8921387112688,131.99939823385694,3231.6971429682476,Low,4229.8443896734625
Anuradhapura,1.0235371032868636,Hybrid_A,Sandy,Canal,874.1249697077836,89.10981273372107,2477.3824143869588,Low,3431.7573101688204
Anuradhapura,2.81594968022748,Hybrid_B,Clay,Tank,774.5605284518776,90.52422361726606,2678.302717984564,Medium,3373.9274535989725
Anuradhapura,1.2205237537781013,Hybrid_A,Loam,Tank,974.0831677170565,121.90795769469912,3210.8163660573573,Medium,4300.0
Anuradhapura,1.7034848478733653,Hybrid_A,Loam,Rainfed,1074.7502317897233,70.24069379238712,3311.5031088913956,Low,4102.981635464407
Anuradhapura,3.0310298024940057,Hybrid_B,Clay,Tube well,1260.102478490353,42.25141121857551,2601.5487650681384,Medium,3831.221315663311
Anuradhapura,0.7931433572956585,Hybrid_A,Sandy,Canal,1092.561940066422,56.9833933532234,2973.421820430022,Low,3936.942331505731
Anuradhapura,2.8910836484106417,Hybrid_B,Clay,Rainfed,1089.2180457973973,42.231086517266036,2763.908747792139,High,3471.345623353397
Anuradhapura,0.7779057757578831,Hybrid_B,Loam,Rainfed,752.1156574123211,62.968250443542324,3633.820479716478,Low,3540.460901871546
Anuradhapura,2.250267935027976,Hybrid_A,Loam,Tank,1137.178641591038,125.86285679462246,2797.2004918557436,Low,4248.990151800814
Anuradhapura,1.2236970639158984,Hybrid_A,Loam,Tank,1352.1934195422168,82.80837633998601,2583.3324686992096,Low,4300.0
Anuradhapura,1.5497847600022212,OPV_Local,Loam,Tank,861.4628834415902,55.225599523303885,2813.234209210446,Low,3491.189078671265
Anuradhapura,0.3,Hybrid_B,Loam,Rainfed,1509.7661323765356,56.70298063423958,2690.477401101486,Low,4300.0
Anuradhapura,0.3,OPV_Local,Clay,Tank,920.1452037996119,44.6832609250778,3126.572317426871,Low,3467.7753927581543
Anuradhapura,2.5773745579113014,Hybrid_A,Loam,Tank,1144.6503052627054,73.2167255203063,2566.0180760130993,None,4070.6016105093104
Anuradhapura,2.8472063886309593,OPV_Local,Loam,Tank,1348.0170196582067,96.20399502921622,2758.3215210727735,Medium,4300.0
Anuradhapura,2.1409642888058094,Hybrid_A,Loam,Canal,1242.7430386943197,63.12008470951801,2208.685963369606,Medium,3919.0488823767905
Anuradhapura,1.5648382921702755,Hybrid_B,Loam,Rainfed,945.6665003917136,36.006786670748426,2735.29868364324,Low,3438.152138814857
Anuradhapura,1.3848463794872194,Hybrid_A,Loam,Tank,887.0246655852437,96.20005308264334,2891.883688631704,Low,3874.1590856172925
Anuradhapura,1.2171979891253728,Hybrid_A,Loam,Rainfed,1533.5023591191823,21.141025925173842,3082.24655334181,Low,4300.0
Anuradhapura,2.4257569744046017,Hybrid_A,Loam,Tank,1171.1581371151815,39.011455419259164,2754.406003352846,Medium,3882.5455518293393
Anuradhapura,0.5174477041162255,Hybrid_A,Sandy,Rainfed,867.0453521716483,85.59449610978268,3601.5848191524474,Medium,3693.241049933939
Anuradhapura,2.2436658064181882,Hybrid_A,Sandy,Tank,1163.9879603126428,93.21563800600448,2544.6028821722293,Low,4079.6703522200078
Anuradhapura,2.928246424844036,Hybrid_B,Clay,Tank,1390.0791221471602,73.62841204473125,2653.4403793499296,Medium,4300.0
Anuradhapura,2.6912724829652594,Hybrid_A,Loam,Tank,1167.3634334484993,53.407204962356005,2922.6396608425216,Low,4146.334522631237
Anuradhapura,2.5287773957392212,Hybrid_B,Loam,Tube well,401.1849780380231,57.37523848599665,2972.0748625120505,Medium,2589.5318043497286
Anuradhapura,1.5034705722984303,Hybrid_A,Loam,Tank,900.8106977945819,95.5041154174055,2883.10135631869,Low,3775.3320303287046
Anuradhapura,0.4663019168033118,Hybrid_B,Loam,Tank,1394.2099420302643,75.26985336367567,2798.5892776811443,Medium,4300.0
Anuradhapura,1.627730828692978,Hybrid_A,Loam,Tank,1438.6787283331103,53.8568745049501,2801.898212473342,High,4285.966183605159
Anuradhapura,1.2600763447623313,Hybrid_A,Clay,Tank,673.751637514343,77.62035163550098,2601.1656976285976,Low,3167.1331978756994
Anuradhapura,0.3,Hybrid_A,Clay,Rainfed,1418.3502788062438,65.8518509740258,2884.1267250567853,None,4300.0
Anuradhapura,0.6164793521023797,Hybrid_A,Loam,Rainfed,809.0592495164146,82.07544437698202,2712.918566707447,Low,3425.4475069803466
Anuradhapura,0.46879267131912083,Hybrid_A,Loam,Rainfed,1210.5499331484439,71.52541755773765,3182.2682635383717,Low,4300.0
Anuradhapura,1.551240289281803,Hybrid_A,Sandy,Rainfed,1049.9652275633255,66.67562901248255,2506.582292165995,Medium,3507.799406858657
Anuradhapura,1.3202903420890388,OPV_Local,Loam,Rainfed,905.8743533227034,77.19075293774056,2915.471794106774,Medium,3439.8244625554416
Anuradhapura,2.767555445777934,Hybrid_A,Loam,Tank,1400.5693966748177,77.74287198103322,3285.8369949965995,Low,4300.0
Anuradhapura,1.6955974520449955,Hybrid_A,Clay,Canal,1071.6236008280569,85.09202332399836,2299.3520889424663,Low,3678.591136098782
Anuradhapura,3.7127879135636688,Hybrid_A,Sandy,Tank,810.2890912149128,70.14722047480345,2664.166992785982,Low,3353.7113722394624
Anuradhapura,1.6833998671297308,Hybrid_A,Loam,Tank,1158.4169165380906,12.49747878281871,2935.524224380384,Medium,3597.859803546941
Anuradhapura,0.3,Hybrid_B,Loam,Canal,896.6883475356028,76.26380342368321,3154.478904912632,Low,3691.876179269007
Anuradhapura,1.0943575400244563,Hybrid_B,Loam,Tank,933.2560257416558,55.861521965938614,3548.240498830409,Low,3932.802754881316
Anuradhapura,2.0953279490672925,Hybrid_A,Sandy,Rainfed,804.0032187832215,57.82475764765021,2237.5544545761177,None,2913.04712704867
Anuradhapura,2.427452551706961,Hybrid_B,Sandy,Rainfed,1262.878537629492,111.33986165143006,2337.7693377306146,Low,4243.09927371648
Anuradhapura,1.2185897589637866,Hybrid_A,Loam,Tank,599.6741020032166,66.92441130638905,3297.6214163408886,Medium,3203.147260525531
Anuradhapura,1.6162678789492866,Hybrid_A,Loam,Canal,900.2418167208134,83.27031360729107,2194.75747281162,None,3500.0434879431837
Anuradhapura,0.5655486627243556,Hybrid_B,Loam,Tank,885.2430960812464,24.375764218249174,2508.8359434217664,Low,3323.648115730265
Anuradhapura,3.118955216426932,OPV_Local,Clay,Canal,967.0572407446781,84.07130521118945,3606.702920577326,Low,3892.696975869925
Anuradhapura,2.7975663072509795,Hybrid_B,Loam,Rainfed,1027.6741185893388,64.05232013579815,2991.1937488005256,Low,3626.8672076009543
Anuradhapura,1.4533393208996401,Hybrid_A,Sandy,Tank,1031.053617628967,73.99906036754815,2706.272341816055,Low,3731.743371592806
Anuradhapura,2.32844972566311,Hybrid_B,Sandy,Canal,1050.5792269248375,111.53434518487592,2898.0204291841046,Low,3980.9605573148374
Anuradhapura,2.1013426856611592,Hybrid_A,Clay,Tank,865.9469010029089,74.56526409855712,2859.7247223892196,Low,3505.530885544202
Anuradhapura,1.8825788366979754,Hybrid_A,Loam,Rainfed,874.1697339241288,89.2074534593062,3075.773467526823,None,3818.604858113505
Anuradhapura,1.7776793641287183,Hybrid_B,Loam,Tank,1287.9261386689375,50.52625644041932,1987.1815609702098,Medium,3775.3012623122877
Anuradhapura,1.7634746844116702,Hybrid_B,Clay,Tank,1431.5990104903665,64.84547812508502,2528.502714169789,Medium,4300.0
Anuradhapura,1.6397445298613782,Hybrid_B,Loam,Canal,1255.3655396366253,37.25529917728093,2075.489665031195,Medium,3715.3155388719792
Anuradhapura,2.6629330844619643,OPV_Local,Loam,Tank,1039.156582846442,95.85651020638906,1778.0539660130532,Low,3650.5179137112405
Anuradhapura,2.0897608473682734,OPV_Local,Sandy,Rainfed,1250.4475239576232,54.69225557774526,2113.4541194604276,Low,3603.99323240507
Anuradhapura,1.2695002329493983,Hybrid_B,Clay,Tube well,932.8086243232377,33.40916737012607,2424.717325558998,Medium,3009.8113013120424
Anuradhapura,1.5716836413745339,OPV_Local,Loam,Rainfed,1300.1800701010077,46.87835987645079,2261.941634497951,Low,3885.695821269286
Anuradhapura,2.3947212650295997,Hybrid_B,Sandy,Rainfed,682.5070207373163,73.545682726439,2941.2712983709052,Medium,3001.750254495346
Anuradhapura,1.8763232654045325,Hybrid_B,Loam,Rainfed,1210.0186597916688,72.16053520493925,2793.0745438718263,Low,4138.572825267018
Anuradhapura,2.615518732815559,Hybrid_A,Loam,Tube well,1308.9445212001167,95.17110634152814,2914.641519576887,Low,4300.0
Anuradhapura,1.891588311650362,Hybrid_A,Sandy,Tank,983.4251902124205,68.37086739429652,2799.2955211797625,None,3892.1077661093623
Anuradhapura,2.673808686710558,Hybrid_A,Loam,Canal,681.4222279850828,59.822155914956404,3011.1737813449063,Low,3428.3534344016657
Anuradhapura,2.4017986202483392,Hybrid_A,Clay,Canal,848.7169990579197,71.15244843267008,3068.1069861012033,Medium,3391.040488874088
Anuradhapura,2.3621402543076924,OPV_Local,Loam,Tank,1322.74148496319,77.66268082886563,3572.1929758350143,None,4300.0
Anuradhapura,2.2843451283273026,Hybrid_B,Sandy,Rainfed,1185.1473706988493,80.57914560228214,2636.4069376537313,Medium,3893.811045022757
Anuradhapura,2.8119680266091183,Hybrid_A,Sandy,Tank,1060.5618156000455,85.76004241823385,2600.7429579349655,Low,3687.1908697847375
Anuradhapura,0.3,Hybrid_B,Loam,Tank,867.8352860105771,88.19768924913276,3031.7070888835697,Low,3806.3831108928084
Anuradhapura,2.239176727316896,Hybrid_B,Clay,Tube well,1598.1014125241934,59.13447171765307,2428.43840950952,Low,4300.0
Anuradhapura,0.45770641344765695,Hybrid_A,Clay,Tank,958.3990353530422,80.03304178966322,3151.659439134591,None,3830.873208951859
Anuradhapura,1.87446966177386,Hybrid_A,Loam,Canal,1175.492940435179,96.66699421684851,2789.7925339555973,Low,4300.0
Anuradhapura,1.912356335358839,Hybrid_A,Loam,Rainfed,704.3597848324291,73.83108550275554,3054.2780751179353,Low,3287.9131137027657
Anuradhapura,2.6232978800364473,OPV_Local,Clay,Rainfed,1235.3526530205895,87.75582365290569,2919.7733592194995,Low,4130.869678257333
Anuradhapura,1.48330310190731,Hybrid_A,Sandy,Canal,1267.9387060137583,94.00202350391676,2601.136884949291,Low,4300.0
Anuradhapura,1.345970842518092,Hybrid_B,Loam,Rainfed,1214.0991710521764,110.53081097236053,2458.8102983791086,Medium,4184.843085029301
Anuradhapura,1.102077846031029,Hybrid_A,Clay,Rainfed,1127.0071494039303,96.07448315676159,2562.755139896473,Medium,3875.2755367381196
Anuradhapura,1.6296756504144416,Hybrid_A,Sandy,Rainfed,1132.7306111240807,105.3689145664338,2521.4060811106633,Low,3959.193567366567
Anuradhapura,4.5134011068455795,Hybrid_B,Loam,Canal,892.8290852151874,67.33320288413407,2892.855579580833,Low,3484.728770540162
Anuradhapura,2.3784023807527213,OPV_Local,Sandy,Rainfed,1293.2583188535937,66.79705162082048,2908.241997172565,Medium,4114.056256428486
Anuradhapura,0.8092942509187939,Hybrid_A,Clay,Tube well,864.5361981337353,11.38421298116512,3400.527353560912,Low,3269.7928859591366
Anuradhapura,3.7244639709397056,Hybrid_B,Sandy,Canal,835.2482623546798,93.57838940029056,2442.0129733910317,Low,3433.0551021378797
Anuradhapura,3.620805243503624,OPV_Local,Clay,Rainfed,953.0659555704876,70.17739062968583,2803.86472237957,Low,3308.436355742888
Anuradhapura,3.7085157901427017,Hybrid_A,Sandy,Rainfed,1311.8978049056461,55.61747859124581,2897.675813278172,Low,4225.017752747831
Anuradhapura,0.5623578605250883,Hybrid_B,Clay,Tank,1062.8463294563494,77.70977496611741,2640.3960995096745,Low,3863.430210146273
Anuradhapura,1.5395808625246066,Hybrid_A,Loam,Tube well,937.690103216509,45.781176119801586,3139.3750467900672,None,3929.08255300389
Anuradhapura,1.7818952445702843,Hybrid_B,Loam,Tank,918.2685472362766,75.79534950429431,2181.186588958939,None,3701.2817631846947
Anuradhapura,3.053304891066981,Hybrid_A,Loam,Rainfed,919.5746560916424,27.183701399688076,2432.8396937693083,Medium,2850.808913879283
Anuradhapura,2.279909853923407,OPV_Local,Loam,Rainfed,1131.1865952896624,72.19349204570723,2883.0166054633974,Low,3940.158236156592
Anuradhapura,0.45667255541783747,Hybrid_A,Loam,Tube well,1253.0763043704906,91.92830751775065,2400.9419104404114,Medium,4300.0
Anuradhapura,2.663449516485415,Hybrid_B,Loam,Tank,1420.3115557623764,89.9223162813228,3165.7199058390484,Low,4300.0
Anuradhapura,3.6363822320666657,Hybrid_A,Sandy,Tank,1102.7479643144945,94.40721403839925,2063.987235010755,None,3813.246081948136
Anuradhapura,0.42181358183430473,Hybrid_A,Loam,Rainfed,1062.871461383554,62.80346245198633,3157.736549604827,High,3819.587949348873
Anuradhapura,4.051665343257998,Hybrid_A,Sandy,Tank,1252.451833667391,106.5621342123148,3152.555320991146,High,4300.0
Anuradhapura,2.4179955588748134,Hybrid_A,Clay,Tube well,1295.1295736440977,62.30662760210749,2830.782372387197,Low,4300.0
Anuradhapura,2.4660515720494933,OPV_Local,Sandy,Tank,988.034470954952,71.93821833045666,2504.259763875216,High,3308.784185643541
Anuradhapura,2.0220516283320666,Hybrid_A,Sandy,Rainfed,1461.2474846169193,63.46814322524555,2664.5632152230532,Medium,4193.378386278057
Anuradhapura,3.5347290757592056,Hybrid_A,Clay,Rainfed,1405.5958594073475,38.72429677658765,3489.6421221161118,None,4300.0
Anuradhapura,0.8782490261823315,OPV_Local,Loam,Tank,542.6973299804811,82.12392131200778,2386.1126435643587,Low,2802.0904380089924
Anuradhapura,3.1323799055611214,Hybrid_A,Sandy,Tank,1223.219383149864,83.5123734740632,2795.9914719038898,None,4300.0
Anuradhapura,3.1228219943707867,Hybrid_A,Sandy,Tank,949.8753911962556,39.995010707322955,2798.1754652358527,Medium,3396.4843518630655
Anuradhapura,1.926741089758435,Hybrid_B,Loam,Rainfed,1062.5113752044736,83.07598538892128,2783.6081757884463,None,4007.0329239267603
Anuradhapura,1.9224746365808074,OPV_Local,Sandy,Tank,650.2517925707268,90.42248146474236,2605.6989388560423,Medium,2846.144784621529
Anuradhapura,3.151300979547573,Hybrid_A,Clay,Rainfed,836.9987902267582,112.34126236962138,2251.2577814952215,None,3267.554513360583
Anuradhapura,1.7346769833741171,Hybrid_A,Clay,Tank,1128.1647567458454,70.65313600902802,2681.2538293618964,Medium,3975.443885436103
Anuradhapura,0.8104904195724527,Hybrid_A,Sandy,Rainfed,1235.17933789989,63.65765343978505,2890.3905398359175,Low,4218.563220137399
Anuradhapura,1.5529445262534967,Hybrid_A,Clay,Rainfed,1140.62966729028,96.40910597477736,2544.104402832014,Medium,4019.836132261109
Anuradhapura,0.6253086626833104,Hybrid_A,Sandy,Tank,1430.5252208214936,64.87380992987889,2781.7956955369464,High,4259.271391976428
Anuradhapura,1.0684480742556879,Hybrid_A,Clay,Tank,1226.4025410619333,51.43672266937381,3336.059890243948,Low,4300.0
Anuradhapura,1.9526806683998141,Hybrid_A,Loam,Tank,997.2199628761246,106.85285867318497,2804.158461098452,Low,4078.1202734025537
Anuradhapura,1.873517515073025,Hybrid_A,Clay,Tank,1271.031765371708,103.30013915513635,3056.38589765131,None,4300.0
Anuradhapura,0.3,Hybrid_A,Sandy,Canal,1332.669504242912,75.47942881080073,2688.439895673426,None,4300.0
Anuradhapura,2.983889356919268,Hybrid_B,Clay,Tank,614.2677028615572,38.47460538287606,2306.8653546942846,Medium,2385.550689808172
Anuradhapura,2.174933805704223,Hybrid_A,Clay,Tank,841.0030037603627,73.46056284951213,2235.454636301484,None,3247.7841065487733
Anuradhapura,1.942448518936679,Hybrid_A,Loam,Tank,1011.9969047969098,51.56678280699127,2872.4071000729164,None,4055.220135706752
Anuradhapura,1.756112463480664,Hybrid_B,Clay,Canal,1165.0890502429386,50.614656001392035,3416.718108854954,Low,4261.935990808133
Anuradhapura,1.5724075358301324,Hybrid_A,Sandy,Tank,786.5759690378367,82.98704553685775,3139.5842232075624,Low,3554.074104599091
Anuradhapura,2.808210036920563,OPV_Local,Sandy,Tank,956.2234081060504,62.43655277444288,2685.5495481109356,Low,3510.428724320838
Anuradhapura,1.3458242137654364,Hybrid_B,Loam,Rainfed,1165.149389774833,45.42288125349852,2929.8826107039235,None,4061.413417544692
Anuradhapura,2.124480189842008,Hybrid_A,Sandy,Rainfed,436.34591694486375,81.81054625523603,2789.6313937736595,Medium,2753.489033532256
Anuradhapura,1.4922146890510912,Hybrid_B,Clay,Tank,1253.1556699066589,68.6465064608701,2432.5855421733836,Low,4059.243328675394
Anuradhapura,0.36884113876084945,Hybrid_A,Clay,Rainfed,890.7192609636436,80.92191465731241,3441.4010181868584,Low,3887.312966759676
Anuradhapura,1.594491699795578,Hybrid_B,Loam,Canal,859.972003564668,105.64349106904757,3235.1809639519256,Medium,3912.7771732821557
Anuradhapura,2.715834378768042,Hybrid_B,Sandy,Rainfed,1044.7994469881935,75.04917374430904,2771.0332010980005,Low,3601.7649298439346
Anuradhapura,1.6809300835599719,Hybrid_A,Sandy,Rainfed,1279.3412148172383,66.09542236696888,1969.0701516398663,None,3850.647564668225
Anuradhapura,2.9151410672870277,OPV_Local,Loam,Tank,1008.3046997353905,62.555700797706685,2605.3625437393475,None,3647.741161941792
Anuradhapura,1.2512559417851405,Hybrid_A,Sandy,Canal,732.4986790527303,76.52455002976814,2567.5080280835114,Low,3076.3764419719887
Anuradhapura,3.2137973200571546,Hybrid_B,Clay,Rainfed,1133.9259991157442,71.89001271157886,2838.3008876169806,Low,3814.787149575277
Anuradhapura,0.3,Hybrid_B,Sandy,Tube well,1253.9931191994388,83.18577559766541,2682.8160089515777,Medium,4069.294519524656
Anuradhapura,1.4108814784742894,OPV_Local,Clay,Tube well,1101.4671334068748,63.744593667610324,2401.854617976016,Medium,3522.288176661997
Anuradhapura,1.611745652939588,Hybrid_A,Clay,Rainfed,1533.923977551569,53.69259493042524,3257.166321231552,Medium,4300.0
Anuradhapura,3.090200502706109,Hybrid_A,Loam,Tank,801.3905844139672,72.27563884477834,3677.6719368603726,None,3827.860038660001
Anuradhapura,2.8923962368147107,Hybrid_A,Sandy,Tank,696.328156854547,36.02151971588349,1936.2901688766292,None,2568.4356221754615
Anuradhapura,1.965091168974773,Hybrid_A,Clay,Tube well,668.9848282708352,74.65371631663835,2824.171633015251,Medium,3149.9691484314344
Anuradhapura,1.2826195172397619,OPV_Local,Loam,Rainfed,927.1629025203819,45.25160381789029,2315.390958363335,High,3057.4491459446795
Anuradhapura,2.0495957802178095,OPV_Local,Clay,Tank,706.1904316351502,75.74164470035355,2955.185560600884,Low,3283.118539563213
Anuradhapura,2.8401503039194664,OPV_Local,Clay,Canal,1256.4505630666729,53.00305009744625,3136.166291076287,Low,4161.6825544336125
Anuradhapura,2.704033854895719,Hybrid_A,Loam,Rainfed,1063.12106439256,99.00937221991698,2350.4843777375127,Low,3912.5322076302173
Anuradhapura,1.4744367284725235,Hybrid_B,Loam,Tank,832.7426501044985,72.98890732979645,2797.947871213766,None,3562.760935991522
Anuradhapura,0.8866792995271646,Hybrid_A,Sandy,Rainfed,869.8378850741511,71.20206771619084,2487.098411244103,Medium,3075.217278802322
Anuradhapura,1.5914273257827998,Hybrid_A,Sandy,Tank,547.9209101976107,90.24554580979115,3192.6917154277057,None,3288.6748027787667
Anuradhapura,2.297361356955545,Hybrid_B,Sandy,Canal,1010.0855092504473,74.75777715460875,3246.4876549151145,Low,3876.3598198410227
Anuradhapura,1.7332357109252614,Hybrid_B,Sandy,Tank,1148.3019273625255,38.506928699239374,3245.0674188415182,Low,3996.5045997290244
Anuradhapura,1.3486627472899055,Hybrid_B,Sandy,Canal,1528.4122671189423,67.67845134703902,2707.4263133224035,Medium,4300.0
Anuradhapura,2.075515657235464,Hybrid_A,Loam,Canal,1569.5513258611722,37.728956800289076,2379.0362937751315,Medium,4300.0
